attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,0,10,2,,,,,,,,,,,,,,,5s,482.50362747488543,483.50489450711757,483.49620708078146,None,484.496202937793,485.6802879748866,484.496202937793,485.6802879748866,485.6802879748866,None,485.6802879748866,None,space,0.3775820038281381,485.6802879748866,None,1.1831,486.18749157106504,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,1,11,7,,,,,,,,,,,,,,,5s,487.2532131909393,488.2554617570713,488.2461840189062,None,489.24727875413373,493.48011264717206,489.24727875413373,493.48011264717206,493.47142964508384,None,493.47142964508384,None,space,0.3868143609724939,493.47142964508384,None,4.2253,493.9868214679882,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,0.75,1.0,1,0,0,0,0,0,0,0,0,1,2,12,5,,,,,,,,,,,,,,,5s,495.0783104430884,496.08005640888587,496.07196450186893,None,497.0718831378035,500.9714915007353,497.0718831378035,500.9714915007353,500.9714915007353,None,500.9714915007353,None,space,0.44436323503032327,500.9714915007353,None,3.8988,501.54568808618933,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,3,13,8,,,,,,,,,,,,,,,5s,502.64588763099164,503.64633654104546,503.63035259302706,None,504.62981542618945,506.5383387231268,504.62981542618945,506.5383387231268,506.5383387231268,None,506.5383387231268,None,space,0.4950218331068754,506.5383387231268,None,1.9037,507.1618610690348,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,4,14,6,,,,,,,,,,,,,,,5s,508.24746786477044,509.24707507295534,509.23888058774173,None,510.23825067514554,514.0635119169019,510.23825067514554,514.0635119169019,514.0635119169019,None,514.0635119169019,None,space,0.4759798306040466,514.0635119169019,None,3.8202,514.6642259159125,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,5,15,4,,,,,,,,,,,,,,,5s,515.7627200889401,516.7639722260647,516.7554584001191,None,517.7557931561023,518.9305383171886,517.7557931561023,518.9305383171886,518.9219533340074,None,518.9219533340074,None,space,0.40013187285512686,518.9219533340074,None,1.1687,519.4471466029063,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,6,16,1,,,,,,,,,,,,,,,5s,520.5120551320724,521.5138970850967,521.505804438144,None,522.5054591191001,525.321742916014,522.5054591191001,525.321742916014,525.3140731649473,None,525.3140731649473,None,space,0.3836438609287143,525.3140731649473,None,2.8102,525.8222276167944,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,7,17,9,,,,,,,,,,,,,,,5s,526.921020318754,527.9216881790198,527.9135983628221,None,528.9137024218217,532.113950653933,528.9137024218217,532.113950653933,532.1054190518335,None,532.1054190518335,None,space,0.3927874439395964,532.1054190518335,None,3.1944,532.6292927931063,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,8,18,0,,,,,,,,,,,,,,,5s,533.7225862601772,534.721628294792,534.7133652521297,None,535.7142210998572,539.6471049129032,535.7142210998572,539.6471049129032,539.6471049129032,None,539.6471049129032,None,space,0.35289105912670493,539.6471049129032,None,3.9322,540.1293570897542,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,1.0,0.75,1,0,0,0,0,0,0,0,0,1,9,19,3,,,,,,,,,,,,,,,5s,541.2206630511209,542.2229178170674,542.2143747569062,None,543.2056979327463,547.0635441830382,543.2056979327463,547.0635441830382,547.0635441830382,None,547.0635441830382,None,space,0.4598668930120766,547.0635441830382,None,3.8528,547.6544434451498,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,5,,,,,,,,,548.5463873967528,None,548.5463873967528,None,548.5463873967528,None,3s,550.8381564128213,551.8391081918962,551.8306966079399,None,552.83076561708,554.7062880787998,552.83076561708,554.7062880787998,554.6973697501235,None,554.6973697501235,None,space,0.48649768298491836,554.6973697501235,None,1.8727,555.3124686609954,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,3s,556.4040009989403,557.4054629248567,557.3979972070083,None,558.3970713661984,560.1142482720315,558.3970713661984,560.1142482720315,560.1142482720315,None,560.1142482720315,None,space,0.40056314319372177,560.1142482720315,None,1.7109,560.6390416920185,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,3s,561.7464885497466,562.7471785591915,562.7313163769431,None,563.7303476561792,566.0641722790897,563.7303476561792,566.0641722790897,566.0641722790897,None,566.0641722790897,None,space,0.4010240472853184,566.0641722790897,None,2.3309,566.5964124519378,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,3s,567.6877053771168,568.6895456211641,568.6813098778948,None,569.6812935071066,571.0802960200235,569.6812935071066,571.0802960200235,571.0802960200235,None,571.0802960200235,None,space,0.4617223679088056,571.0802960200235,None,1.3983,571.6712897028774,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,3s,572.7634996017441,573.7647189628333,573.747470443137,None,574.7559735118411,575.2976178731769,574.7559735118411,575.2976178731769,575.2890293621458,None,575.2890293621458,None,space,0.7438742853701115,575.2890293621458,None,0.5388,576.1634513568133,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,5,5,2,,,,,,,,,,,,,,,3s,577.2472697747871,578.2473941659555,578.2392305578105,None,579.2391700758599,580.9562650141306,579.2391700758599,580.9562650141306,580.9562650141306,None,580.9562650141306,None,space,0.41854484425857663,580.9562650141306,None,1.7124,581.5049383128062,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,3s,582.5960694300011,583.5981490081176,583.5899484269321,None,584.5890268287621,586.7059964640066,584.5890268287621,586.7059964640066,586.7059964640066,None,586.7059964640066,None,space,0.4113336009904742,586.7059964640066,None,2.1178,587.246470685117,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,3s,588.345958571881,589.3482229588553,589.3389109051786,None,590.3399105379358,591.9899236289784,590.3399105379358,591.9899236289784,591.98131870199,None,591.98131870199,None,space,0.4354781727306545,591.98131870199,None,1.6432,592.5466600949876,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,3s,593.6383660701104,594.6399603760801,594.6316257100552,None,595.6308572608978,597.6809289539233,595.6308572608978,597.6809289539233,597.6809289539233,None,597.6809289539233,None,space,0.3361512110568583,597.6809289539233,None,2.0465,598.14707618393,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,3s,599.2384566161782,600.2400326877832,600.2225403008051,None,601.2233645487577,601.3896499960683,601.2233645487577,601.3896499960683,601.3896499960683,None,601.3896499960683,None,space,0.4922415716573596,601.3896499960683,None,0.1625,602.0138348401524,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,0,10,2,,,,,,,,,,,,,,,3s,603.1047810357995,604.106438065879,604.0979973920621,None,605.0978895267472,605.6566242957488,605.0978895267472,605.6566242957488,605.6566242957488,None,605.6566242957488,None,space,0.4775026417337358,605.6566242957488,None,0.558,606.2634542919695,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,1,11,7,,,,,,,,,,,,,,,3s,607.3550041210838,608.3558385297656,608.3476496199146,None,609.3480470408686,609.5307559687644,609.3480470408686,609.5307559687644,609.522478341125,None,609.522478341125,None,space,0.6362941148690879,609.522478341125,None,0.1787,610.2883913451806,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,2,12,0,,,,,,,,,,,,,,,3s,611.3804217898287,612.3813251340762,612.3729161708616,None,613.3729883171618,614.9818897801451,613.3729883171618,614.9818897801451,614.9818897801451,None,614.9818897801451,None,space,0.3939167750068009,614.9818897801451,None,1.6064,615.5047983261757,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,3,13,4,,,,,,,,,,,,,,,3s,616.5971762081608,617.5978194307536,617.581210245844,None,618.5817597280256,621.5482977819629,618.5817597280256,621.5482977819629,621.5482977819629,None,621.5482977819629,None,space,0.5171403707936406,621.5482977819629,None,2.9649,622.1972999237478,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,4,14,9,,,,,,,,,,,,,,,3s,623.2884218539111,624.2899254187942,624.281959767919,None,625.2814072128385,626.5313122058287,625.2814072128385,626.5313122058287,626.5237634717487,None,626.5237634717487,None,space,0.4438944421708584,626.5237634717487,None,1.2463,627.0974512747489,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,5,15,1,,,,,,,,,,,,,,,3s,628.1883645318449,629.1895354441367,629.1814117128961,None,630.1810318860225,633.0314578590915,630.1810318860225,633.0314578590915,633.0314578590915,None,633.0314578590915,None,space,0.4254844933748245,633.0314578590915,None,2.8492,633.5812552399002,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,6,16,6,,,,,,,,,,,,,,,3s,634.6805632421747,635.6821651021019,635.6734802578576,None,636.6733535728417,638.1736850659363,636.6733535728417,638.1736850659363,638.1647254899144,None,638.1647254899144,None,space,0.5420406279154122,638.1647254899144,None,1.4926,638.8318386501633,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,7,17,3,,,,,,,,,,,,,,,3s,639.930280384142,640.9314917847514,640.9233457739465,None,641.92351605976,643.5395344090648,641.92351605976,643.5395344090648,643.5395344090648,None,643.5395344090648,None,space,0.3944101147353649,643.5395344090648,None,1.6131,644.0638531651348,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,8,18,5,,,,,,,,,,,,,,,3s,645.1489704558626,646.1485179630108,646.1403509788215,None,647.1404495518655,647.9230944188312,647.1404495518655,647.9230944188312,647.9155446658842,None,647.9155446658842,None,space,0.558318167924881,647.9155446658842,None,0.7765,648.599050139077,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,8,,,,,,,,,,,,,,,3s,649.6976055768318,650.6982921841554,650.6902712029405,None,651.6897841421887,653.9649792001583,651.6897841421887,653.9649792001583,653.9572737589478,None,653.9572737589478,None,space,0.44341114070266485,653.9572737589478,None,2.2724,654.5310098938644,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,0,0,4,,,,,,,,,655.4218349670991,None,655.4218349670991,None,655.4218349670991,None,10s,657.2726245219819,658.2732388209552,658.2650570347905,None,659.2654429948889,661.5149144381285,659.2654429948889,661.5149144381285,661.5149144381285,None,661.5149144381285,None,space,0.5347362770698965,661.5149144381285,None,2.248,662.1803628518246,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,1,1,8,,,,,,,,,,,,,,,10s,663.2728894678876,664.2731463229284,664.2648622160777,None,665.265289154835,674.9658796219155,665.265289154835,674.9658796219155,674.9658796219155,None,674.9658796219155,None,space,0.5169558669440448,674.9658796219155,None,9.7006,675.6139279818162,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,2,2,3,,,,,,,,,,,,,,,10s,676.7056400547735,677.7070538401604,677.699146843981,None,678.6989614269696,681.1818877011538,678.6989614269696,681.1818877011538,681.1818877011538,None,681.1818877011538,None,space,0.458718768786639,681.1818877011538,None,2.4814,681.7660454148427,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,3,3,9,,,,,,,,,,,,,,,10s,682.8647826020606,683.86489711795,683.8490293468349,None,684.8486990109086,688.5077826809138,684.8486990109086,688.5077826809138,688.5077826809138,None,688.5077826809138,None,space,0.8600688981823623,688.5077826809138,None,3.6573,689.4977121879347,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,4,4,5,,,,,,,,,,,,,,,10s,690.5894354167394,691.5909743281081,691.5827166307718,None,692.5826995437965,695.0659430618398,692.5826995437965,695.0659430618398,695.0571840968914,None,695.0571840968914,None,space,0.4339751759544015,695.0571840968914,None,2.4774,695.6153055480681,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,0,,,,,,,,,,,,,,,10s,696.722832230851,697.7238529748283,697.7078218967654,None,698.7069207117893,706.2245877818204,698.7069207117893,706.2245877818204,706.2245877818204,None,706.2245877818204,None,space,0.5099660432897508,706.2245877818204,None,7.518,706.8648038469255,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,10s,707.9565422190353,708.957138644997,708.9487489671446,None,709.9496890539303,714.4243380678818,709.9496890539303,714.4243380678818,714.4243380678818,None,714.4243380678818,None,space,0.466662066988647,714.4243380678818,None,4.4731,715.0158762219362,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,7,7,1,,,,,,,,,,,,,,,10s,716.1145470980555,717.1163854938932,717.1071247109212,None,718.1074062450789,720.9323383867741,718.1074062450789,720.9323383867741,720.9323383867741,None,720.9323383867741,None,space,0.7940233130939305,720.9323383867741,None,2.82,721.8557568429969,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,8,8,2,,,,,,,,,,,,,,,10s,722.9480457999744,723.9498503571376,723.9411711399443,None,724.9411919019185,726.2324263481423,724.9411919019185,726.2324263481423,726.2324263481423,None,726.2324263481423,None,space,0.4674771185964346,726.2324263481423,None,1.2897,726.824642595835,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,9,9,7,,,,,,,,,,,,,,,10s,727.9235566169955,728.9239032608457,728.9157869489864,None,729.916533946991,732.1665684841573,729.916533946991,732.1665684841573,732.1577584878542,None,732.1577584878542,None,space,0.4271895280107856,732.1577584878542,None,2.2458,732.714314268902,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,0,10,3,,,,,,,,,,,,,,,10s,733.8068949468434,734.8072695541196,734.7993128737435,None,735.7990505420603,740.2579614100978,735.7990505420603,740.2579614100978,740.2491730907932,None,740.2491730907932,None,space,0.40055987471714616,740.2491730907932,None,4.4516,740.7741158129647,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,1,11,0,,,,,,,,,,,,,,,10s,741.873161660973,742.8745913170278,742.8665959308855,None,743.8658343190327,750.4741060947999,743.8658343190327,750.4741060947999,750.4741060947999,None,750.4741060947999,None,space,0.5030646389350295,750.4741060947999,None,6.6083,751.1067806207575,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,2,12,7,,,,,,,,,,,,,,,10s,752.1983844600618,753.1994708278216,753.1915727718733,None,754.1908434429206,762.3000674759969,754.1908434429206,762.3000674759969,762.2914378941059,None,762.2914378941059,None,space,0.5583397205919027,762.2914378941059,None,8.1065,762.975027281791,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,3,13,8,,,,,,,,,,,,,,,10s,764.0735706961714,765.075101329945,765.0668518431485,None,766.0577878188342,772.4328824877739,766.0577878188342,772.4328824877739,772.4328824877739,None,772.4328824877739,None,space,0.5535014206543565,772.4328824877739,None,6.3716,773.1153795351274,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,4,14,2,,,,,,,,,,,,,,,10s,774.1744065238163,775.1743295099586,775.1668147719465,None,776.1661047488451,782.1078148740344,776.1661047488451,782.1078148740344,782.1078148740344,None,782.1078148740344,None,space,0.5094316899776459,782.1078148740344,None,5.9392,782.7413259251043,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,5,15,4,,,,,,,,,,,,,,,10s,783.832898914814,784.8329829950817,784.8245933959261,None,785.8246713448316,795.6839458448812,785.8246713448316,795.6839458448812,795.6839458448812,None,795.6839458448812,None,space,0.6520346058532596,795.6839458448812,None,9.8554,796.4652812359855,None,,,,,,,DEC 025*,001,2022_Dec_02_1338,2-25_cond_decay_EYE-try,2021.2.3,119.23851544313774,
